a,b,c
1936,CZE,18
1936,NER,0
1936,BRA,0
1936,AUT,60
1936,LTU,0
1936,IDN,0
1936,CHL,0
1936,UKR,0
1936,UGA,0
1936,SYR,0
1936,QAT,0
1936,KUW,0
1936,SSD,0
1936,SAU,0
1936,ARE,0
1936,HRV,0
1936,DEU,0
1936,ARM,0
1936,SRB,0
1936,NGA,0
1936,IND,19
1936,BEL,14
1936,DZA,0
1936,JAM,0
1936,TTO,0
1936,COL,0
1936,LUX,0
1936,BWA,0
1936,TUN,0
1936,KOR,0
1936,PRK,0
1936,CHN,0
1936,BIH,1
1936,GUY,0
1936,ISR,0
1936,KAZ,0
1936,GEO,0
1936,KEN,0
1936,ISL,0
1936,HTI,0
1936,MYS,0
1936,IRQ,0
1936,CZE,0
1936,SVK,0
1936,BHS,0
1936,AUS,0
1936,PRY,0
1936,MNE,0
1936,IRL,0
1936,PRT,3
1936,GTM,0
1936,SRB,0
1936,TZA,0
1936,LBN,0
1936,KGZ,0
1936,LVA,2
1936,NLD,0
1936,VEN,0
1936,THA,0
1936,TGO,0
1936,PER,0
1936,EST,7
1936,SVN,0
1936,NPL,0
1936,CHN,0
1936,ZWE,0
1936,MNG,0
1936,MDA,0
1936,CIV,0
1936,FJI,0
1936,SEN,0
1936,DOM,0
1936,PHL,1
1936,EGY,0
1936,SGP,0
1936,NAM,0
1936,LIE,0
1936,WIF,0
1936,AUT,0
1936,BMU,0
1936,VNM,0
1936,VGB,0
1936,MKD,0
1936,SDN,0
1936,BHR,0
1936,GRD,0
1936,LKA,0
1936,MUS,0
1936,SRB,0
1936,HKG,0
1936,CYP,0
1936,PAN,0
1936,ZMB,0
1936,MCO,0
1936,MOZ,0
1936,SUR,0
1936,AFG,0
1936,BDI,0
1936,GAB,0
1936,ECU,0
1936,CRI,0
1936,DJI,0
1936,ERI,0
1936,BRB,0
1936,TON,0
1940,DNK,0
1940,FIN,0
1940,NOR,0
1940,NLD,0
1940,FRA,0
1940,ITA,0
1940,ESP,0
1940,AZE,0
1940,RUS,0
1940,BLR,0
1940,CMR,0
1940,USA,0
1940,HUN,0
1940,GRC,0
1940,AUS,0
1940,IRN,0
1940,CAN,0
1940,PAK,0
1940,RUS,0
1940,UZB,0
1940,TJK,0
1940,RUS,0
1940,JPN,0
1940,ETH,0
1940,CHE,0
1940,DEU,0
1940,SWE,0
1940,ZAF,0
1940,TUR,0
1940,BGR,0
1940,EGY,0
1940,GBR,0
1940,JOR,0
1940,ROU,0
1940,PRI,0
1940,MEX,0
1940,GHA,0
1940,MAR,0
1940,NZL,0
1940,DEU,0
1940,ARG,0
1940,CUB,0
1940,URY,0
1940,POL,0
1940,CZE,0
1940,NER,0
1940,BRA,0
1940,AUT,0
1940,LTU,0
1940,IDN,0
1940,CHL,0
1940,UKR,0
1940,UGA,0
1940,SYR,0
1940,QAT,0
1940,KUW,0
1940,SSD,0
1940,SAU,0
1940,ARE,0
1940,HRV,0
1940,DEU,0
1940,ARM,0
1940,SRB,0
1940,NGA,0
1940,IND,0
1940,BEL,0
1940,DZA,0
1940,JAM,0
1940,TTO,0
1940,COL,0
1940,LUX,0
1940,BWA,0
1940,TUN,0
1940,KOR,0
1940,PRK,0
1940,CHN,0
1940,BIH,0
1940,GUY,0
1940,ISR,0
1940,KAZ,0
1940,GEO,0
1940,KEN,0
1940,ISL,0
1940,HTI,0
1940,MYS,0
1940,IRQ,0
1940,CZE,0
1940,SVK,0
1940,BHS,0
1940,AUS,0
1940,PRY,0
1940,MNE,0
1940,IRL,0
1940,PRT,0
1940,GTM,0
1940,SRB,0
1940,TZA,0
1940,LBN,0
1940,KGZ,0
1940,LVA,0
1940,NLD,0
1940,VEN,0
1940,THA,0
1940,TGO,0
1940,PER,0
1940,EST,0
1940,SVN,0
1940,NPL,0
1940,CHN,0
1940,ZWE,0
1940,MNG,0
1940,MDA,0
1940,CIV,0
1940,FJI,0
1940,SEN,0
1940,DOM,0
1940,PHL,0
1940,EGY,0
1940,SGP,0
1940,NAM,0
1940,LIE,0
1940,WIF,0
1940,AUT,0
1940,BMU,0
1940,VNM,0
1940,VGB,0
1940,MKD,0
1940,SDN,0
1940,BHR,0
1940,GRD,0
1940,LKA,0
1940,MUS,0
1940,SRB,0
1940,HKG,0
1940,CYP,0
1940,PAN,0
1940,ZMB,0
1940,MCO,0
1940,MOZ,0
1940,SUR,0
1940,AFG,0
1940,BDI,0
1940,GAB,0
1940,ECU,0
1940,CRI,0
1940,DJI,0
1940,ERI,0
1940,BRB,0
1940,TON,0
1944,DNK,0
1944,FIN,0
1944,NOR,0
1944,NLD,0
1944,FRA,0
1944,ITA,0
1944,ESP,0
1944,AZE,0
1944,RUS,0
1944,BLR,0
1944,CMR,0
1944,USA,0
1944,HUN,0
1944,GRC,0
1944,AUS,0
1944,IRN,0
1944,CAN,0
1944,PAK,0
1944,RUS,0
1944,UZB,0
1944,TJK,0
1944,RUS,0
1944,JPN,0
1944,ETH,0
1944,CHE,0
1944,DEU,0
1944,SWE,0
1944,ZAF,0
1944,TUR,0
1944,BGR,0
1944,EGY,0
1944,GBR,0
1944,JOR,0
1944,ROU,0
1944,PRI,0
1944,MEX,0
1944,GHA,0
1944,MAR,0
1944,NZL,0
1944,DEU,0
1944,ARG,0
1944,CUB,0
1944,URY,0
1944,POL,0
1944,CZE,0
1944,NER,0
1944,BRA,0
1944,AUT,0
1944,LTU,0
1944,IDN,0
1944,CHL,0
1944,UKR,0
1944,UGA,0
1944,SYR,0
1944,QAT,0
1944,KUW,0
1944,SSD,0
1944,SAU,0
1944,ARE,0
1944,HRV,0
1944,DEU,0
1944,ARM,0
1944,SRB,0
1944,NGA,0
1944,IND,0
1944,BEL,0
1944,DZA,0
1944,JAM,0
1944,TTO,0
1944,COL,0
1944,LUX,0
1944,BWA,0
1944,TUN,0
1944,KOR,0
1944,PRK,0
1944,CHN,0
1944,BIH,0
1944,GUY,0
1944,ISR,0
1944,KAZ,0
1944,GEO,0
1944,KEN,0
1944,ISL,0
1944,HTI,0
1944,MYS,0
1944,IRQ,0
1944,CZE,0
1944,SVK,0
1944,BHS,0
1944,AUS,0
1944,PRY,0
1944,MNE,0
1944,IRL,0
1944,PRT,0
1944,GTM,0
1944,SRB,0
1944,TZA,0
1944,LBN,0
1944,KGZ,0
1944,LVA,0
1944,NLD,0
1944,VEN,0
1944,THA,0
1944,TGO,0
1944,PER,0
1944,EST,0
1944,SVN,0
1944,NPL,0
1944,CHN,0
1944,ZWE,0
1944,MNG,0
1944,MDA,0
1944,CIV,0
1944,FJI,0
1944,SEN,0
1944,DOM,0
1944,PHL,0
1944,EGY,0
1944,SGP,0
1944,NAM,0
1944,LIE,0
1944,WIF,0
1944,AUT,0
1944,BMU,0
1944,VNM,0
1944,VGB,0
1944,MKD,0
1944,SDN,0
1944,BHR,0
1944,GRD,0
1944,LKA,0
1944,MUS,0
1944,SRB,0
1944,HKG,0
1944,CYP,0
1944,PAN,0
1944,ZMB,0
1944,MCO,0
1944,MOZ,0
1944,SUR,0
1944,AFG,0
1944,BDI,0
1944,GAB,0
1944,ECU,0
1944,CRI,0
1944,DJI,0
1944,ERI,0
1944,BRB,0
1944,TON,0
1948,DNK,51
1948,FIN,42
1948,NOR,31
1948,NLD,42
1948,FRA,77
1948,ITA,68
1948,ESP,3
1948,AZE,0
1948,RUS,0
1948,BLR,0
1948,CMR,0
1948,USA,168
1948,HUN,64
1948,GRC,0
1948,AUS,16
1948,IRN,1
1948,CAN,22
1948,PAK,0
1948,RUS,0
1948,UZB,0
1948,TJK,0
1948,RUS,0
1948,JPN,0
1948,ETH,0
1948,CHE,64
1948,DEU,0
1948,SWE,88
1948,ZAF,6
1948,TUR,12
1948,BGR,0
1948,EGY,5
1948,GBR,63
1948,JOR,0
1948,ROU,0
1948,PRI,1
1948,MEX,9
1948,GHA,0
1948,MAR,0
1948,NZL,0
1948,DEU,0
1948,ARG,11
1948,CUB,2
1948,URY,3
1948,POL,2
1948,CZE,37
1948,NER,0
1948,BRA,10
1948,AUT,16
1948,LTU,0
1948,IDN,0
1948,CHL,0
1948,UKR,0
1948,UGA,0
1948,SYR,0
1948,QAT,0
1948,KUW,0
1948,SSD,0
1948,SAU,0
1948,ARE,0
1948,HRV,0
1948,DEU,0
1948,ARM,0
1948,SRB,0
1948,NGA,0
1948,IND,20
1948,BEL,21
1948,DZA,0
1948,JAM,3
1948,TTO,1
1948,COL,0
1948,LUX,0
1948,BWA,0
1948,TUN,0
1948,KOR,2
1948,PRK,0
1948,CHN,0
1948,BIH,16
1948,GUY,0
1948,ISR,0
1948,KAZ,0
1948,GEO,0
1948,KEN,0
1948,ISL,0
1948,HTI,0
1948,MYS,0
1948,IRQ,0
1948,CZE,0
1948,SVK,0
1948,BHS,0
1948,AUS,0
1948,PRY,0
1948,MNE,0
1948,IRL,1
1948,PRT,5
1948,GTM,0
1948,SRB,0
1948,TZA,0
1948,LBN,0
1948,KGZ,0
1948,LVA,0
1948,NLD,0
1948,VEN,0
1948,THA,0
1948,TGO,0
1948,PER,1
1948,EST,0
1948,SVN,0
1948,NPL,0
1948,CHN,0
1948,ZWE,0
1948,MNG,0
1948,MDA,0
1948,CIV,0
1948,FJI,0
1948,SEN,0
1948,DOM,0
1948,PHL,0
1948,EGY,0
1948,SGP,0
1948,NAM,0
1948,LIE,0
1948,WIF,0
1948,AUT,0
1948,BMU,0
1948,VNM,0
1948,VGB,0
1948,MKD,0
1948,SDN,0
1948,BHR,0
1948,GRD,0
1948,LKA,1
1948,MUS,0
1948,SRB,0
1948,HKG,0
1948,CYP,0
1948,PAN,2
1948,ZMB,0
1948,MCO,0
1948,MOZ,0
1948,SUR,0
1948,AFG,0
1948,BDI,0
1948,GAB,0
1948,ECU,0
1948,CRI,0
1948,DJI,0
1948,ERI,0
1948,BRB,0
1948,TON,0
1952,DNK,9
1952,FIN,52
1952,NOR,32
1952,NLD,21
1952,FRA,41
1952,ITA,56
1952,ESP,1
1952,AZE,0
1952,RUS,0
1952,BLR,0
1952,CMR,0
1952,USA,164
1952,HUN,104
1952,GRC,0
1952,AUS,20
1952,IRN,7
1952,CAN,21
1952,PAK,0
1952,RUS,117
1952,UZB,0
1952,TJK,0
1952,RUS,0
1952,JPN,12
1952,ETH,0
1952,CHE,39
1952,DEU,0
1952,SWE,93
1952,ZAF,14
1952,TUR,3
1952,BGR,1
1952,EGY,1
1952,GBR,32
1952,JOR,0
1952,ROU,4
1952,PRI,0
1952,MEX,1
1952,GHA,0
1952,MAR,0
1952,NZL,3
1952,DEU,52
1952,ARG,6
1952,CUB,0
1952,URY,14
1952,POL,4
1952,CZE,25
1952,NER,0
1952,BRA,3
1952,AUT,11
1952,LTU,0
1952,IDN,0
1952,CHL,4
1952,UKR,0
1952,UGA,0
1952,SYR,0
1952,QAT,0
1952,KUW,0
1952,SSD,0
1952,SAU,0
1952,ARE,0
1952,HRV,0
1952,DEU,0
1952,ARM,0
1952,SRB,0
1952,NGA,0
1952,IND,15
1952,BEL,8
1952,DZA,0
1952,JAM,8
1952,TTO,2
1952,COL,0
1952,LUX,1
1952,BWA,0
1952,TUN,0
1952,KOR,2
1952,PRK,0
1952,CHN,0
1952,BIH,24
1952,GUY,0
1952,ISR,0
1952,KAZ,0
1952,GEO,0
1952,KEN,0
1952,ISL,0
1952,HTI,0
1952,MYS,0
1952,IRQ,0
1952,CZE,0
1952,SVK,0
1952,BHS,0
1952,AUS,0
1952,PRY,0
1952,MNE,0
1952,IRL,1
1952,PRT,2
1952,GTM,0
1952,SRB,0
1952,TZA,0
1952,LBN,2
1952,KGZ,0
1952,LVA,0
1952,NLD,0
1952,VEN,1
1952,THA,0
1952,TGO,0
1952,PER,0
1952,EST,0
1952,SVN,0
1952,NPL,0
1952,CHN,0
1952,ZWE,0
1952,MNG,0
1952,MDA,0
1952,CIV,0
1952,FJI,0
1952,SEN,0
1952,DOM,0
1952,PHL,0
1952,EGY,0
1952,SGP,0
1952,NAM,0
1952,LIE,0
1952,WIF,0
1952,AUT,0
1952,BMU,0
1952,VNM,0
1952,VGB,0
1952,MKD,0
1952,SDN,0
1952,BHR,0
1952,GRD,0
1952,LKA,0
1952,MUS,0
1952,SRB,0
1952,HKG,0
1952,CYP,0
1952,PAN,0
1952,ZMB,0
1952,MCO,0
1952,MOZ,0
1952,SUR,0
1952,AFG,0
1952,BDI,0
1952,GAB,0
1952,ECU,0
1952,CRI,0
1952,DJI,0
1952,ERI,0
1952,BRB,0
1952,TON,0
1956,DNK,6
1956,FIN,38
1956,NOR,7
1956,NLD,0
1956,FRA,33
1956,ITA,55
1956,ESP,0
1956,AZE,0
1956,RUS,0
1956,BLR,0
1956,CMR,0
1956,USA,149
1956,HUN,66
1956,GRC,1
1956,AUS,67
1956,IRN,5
1956,CAN,39
1956,PAK,14
1956,RUS,206
1956,UZB,0
1956,TJK,0
1956,RUS,0
1956,JPN,25
1956,ETH,0
1956,CHE,13
1956,DEU,0
1956,SWE,49
1956,ZAF,7
1956,TUR,7
1956,BGR,18
1956,EGY,0
1956,GBR,46
1956,JOR,0
1956,ROU,19
1956,PRI,0
1956,MEX,2
1956,GHA,0
1956,MAR,0
1956,NZL,3
1956,DEU,54
1956,ARG,2
1956,CUB,0
1956,URY,12
1956,POL,20
1956,CZE,7
1956,NER,0
1956,BRA,1
1956,AUT,16
1956,LTU,0
1956,IDN,0
1956,CHL,4
1956,UKR,0
1956,UGA,0
1956,SYR,0
1956,QAT,0
1956,KUW,0
1956,SSD,0
1956,SAU,0
1956,ARE,0
1956,HRV,0
1956,DEU,0
1956,ARM,0
1956,SRB,0
1956,NGA,0
1956,IND,17
1956,BEL,2
1956,DZA,0
1956,JAM,0
1956,TTO,0
1956,COL,0
1956,LUX,0
1956,BWA,0
1956,TUN,0
1956,KOR,2
1956,PRK,0
1956,CHN,0
1956,BIH,23
1956,GUY,0
1956,ISR,0
1956,KAZ,0
1956,GEO,0
1956,KEN,0
1956,ISL,1
1956,HTI,0
1956,MYS,0
1956,IRQ,0
1956,CZE,0
1956,SVK,0
1956,BHS,2
1956,AUS,0
1956,PRY,0
1956,MNE,0
1956,IRL,5
1956,PRT,0
1956,GTM,0
1956,SRB,0
1956,TZA,0
1956,LBN,0
1956,KGZ,0
1956,LVA,0
1956,NLD,0
1956,VEN,0
1956,THA,0
1956,TGO,0
1956,PER,0
1956,EST,0
1956,SVN,0
1956,NPL,0
1956,CHN,0
1956,ZWE,0
1956,MNG,0
1956,MDA,0
1956,CIV,0
1956,FJI,0
1956,SEN,0
1956,DOM,0
1956,PHL,0
1956,EGY,0
1956,SGP,0
1956,NAM,0
1956,LIE,0
1956,WIF,0
1956,AUT,0
1956,BMU,0
1956,VNM,0
1956,VGB,0
1956,MKD,0
1956,SDN,0
1956,BHR,0
1956,GRD,0
1956,LKA,0
1956,MUS,0
1956,SRB,0
1956,HKG,0
1956,CYP,0
1956,PAN,0
1956,ZMB,0
1956,MCO,0
1956,MOZ,0
1956,SUR,0
1956,AFG,0
1956,BDI,0
1956,GAB,0
1956,ECU,0
1956,CRI,0
1956,DJI,0
1956,ERI,0
1956,BRB,0
1956,TON,0
1960,DNK,23
1960,FIN,19
1960,NOR,11
1960,NLD,5
1960,FRA,15
1960,ITA,89
1960,ESP,14
1960,AZE,0
1960,RUS,0
1960,BLR,0
1960,CMR,0
1960,USA,152
1960,HUN,66
1960,GRC,3
1960,AUS,46
1960,IRN,4
1960,CAN,30
1960,PAK,14
1960,RUS,211
1960,UZB,0
1960,TJK,0
1960,RUS,0
1960,JPN,31
1960,ETH,1
1960,CHE,14
1960,DEU,0
1960,SWE,16
1960,ZAF,3
1960,TUR,9
1960,BGR,7
1960,EGY,0
1960,GBR,28
1960,JOR,0
1960,ROU,15
1960,PRI,0
1960,MEX,1
1960,GHA,1
1960,MAR,1
1960,NZL,3
1960,DEU,98
1960,ARG,4
1960,CUB,0
1960,URY,0
1960,POL,32
1960,CZE,23
1960,NER,0
1960,BRA,13
1960,AUT,9
1960,LTU,0
1960,IDN,0
1960,CHL,0
1960,UKR,0
1960,UGA,0
1960,SYR,0
1960,QAT,0
1960,KUW,0
1960,SSD,0
1960,SAU,0
1960,ARE,0
1960,HRV,0
1960,DEU,0
1960,ARM,0
1960,SRB,0
1960,NGA,0
1960,IND,13
1960,BEL,4
1960,DZA,0
1960,JAM,0
1960,TTO,0
1960,COL,0
1960,LUX,0
1960,BWA,0
1960,TUN,0
1960,KOR,0
1960,PRK,0
1960,CHN,0
1960,BIH,17
1960,GUY,0
1960,ISR,0
1960,KAZ,0
1960,GEO,0
1960,KEN,0
1960,ISL,0
1960,HTI,0
1960,MYS,0
1960,IRQ,1
1960,CZE,0
1960,SVK,0
1960,BHS,0
1960,AUS,0
1960,PRY,0
1960,MNE,0
1960,IRL,0
1960,PRT,2
1960,GTM,0
1960,SRB,0
1960,TZA,0
1960,LBN,0
1960,KGZ,0
1960,LVA,0
1960,NLD,0
1960,VEN,1
1960,THA,0
1960,TGO,0
1960,PER,0
1960,EST,0
1960,SVN,0
1960,NPL,0
1960,CHN,1
1960,ZWE,0
1960,MNG,0
1960,MDA,0
1960,CIV,0
1960,FJI,0
1960,SEN,0
1960,DOM,0
1960,PHL,0
1960,EGY,2
1960,SGP,1
1960,NAM,0
1960,LIE,0
1960,WIF,5
1960,AUT,0
1960,BMU,0
1960,VNM,0
1960,VGB,0
1960,MKD,0
1960,SDN,0
1960,BHR,0
1960,GRD,0
1960,LKA,0
1960,MUS,0
1960,SRB,0
1960,HKG,0
1960,CYP,0
1960,PAN,0
1960,ZMB,0
1960,MCO,0
1960,MOZ,0
1960,SUR,0
1960,AFG,0
1960,BDI,0
1960,GAB,0
1960,ECU,0
1960,CRI,0
1960,DJI,0
1960,ERI,0
1960,BRB,0
1960,TON,0
1964,DNK,12
1964,FIN,20
1964,NOR,15
1964,NLD,33
1964,FRA,38
1964,ITA,61
1964,ESP,0
1964,AZE,0
1964,RUS,0
1964,BLR,0
1964,CMR,0
1964,USA,177
1964,HUN,56
1964,GRC,0
1964,AUS,44
1964,IRN,2
1964,CAN,12
1964,PAK,16
1964,RUS,221
1964,UZB,0
1964,TJK,0
1964,RUS,0
1964,JPN,62
1964,ETH,1
1964,CHE,6
1964,DEU,0
1964,SWE,43
1964,ZAF,0
1964,TUR,6
1964,BGR,10
1964,EGY,0
1964,GBR,30
1964,JOR,0
1964,ROU,16
1964,PRI,0
1964,MEX,1
1964,GHA,1
1964,MAR,0
1964,NZL,6
1964,DEU,126
1964,ARG,1
1964,CUB,1
1964,URY,1
1964,POL,46
1964,CZE,71
1964,NER,1
1964,BRA,12
1964,AUT,17
1964,LTU,0
1964,IDN,0
1964,CHL,0
1964,UKR,0
1964,UGA,0
1964,SYR,0
1964,QAT,0
1964,KUW,0
1964,SSD,0
1964,SAU,0
1964,ARE,0
1964,HRV,0
1964,DEU,0
1964,ARM,0
1964,SRB,0
1964,NGA,0
1964,IND,15
1964,BEL,3
1964,DZA,0
1964,JAM,0
1964,TTO,6
1964,COL,0
1964,LUX,0
1964,BWA,0
1964,TUN,2
1964,KOR,3
1964,PRK,1
1964,CHN,0
1964,BIH,15
1964,GUY,0
1964,ISR,0
1964,KAZ,0
1964,GEO,0
1964,KEN,1
1964,ISL,0
1964,HTI,0
1964,MYS,0
1964,IRQ,0
1964,CZE,0
1964,SVK,0
1964,BHS,2
1964,AUS,0
1964,PRY,0
1964,MNE,0
1964,IRL,1
1964,PRT,0
1964,GTM,0
1964,SRB,0
1964,TZA,0
1964,LBN,0
1964,KGZ,0
1964,LVA,0
1964,NLD,0
1964,VEN,0
1964,THA,0
1964,TGO,0
1964,PER,0
1964,EST,0
1964,SVN,0
1964,NPL,0
1964,CHN,0
1964,ZWE,0
1964,MNG,0
1964,MDA,0
1964,CIV,0
1964,FJI,0
1964,SEN,0
1964,DOM,0
1964,PHL,1
1964,EGY,0
1964,SGP,0
1964,NAM,0
1964,LIE,0
1964,WIF,0
1964,AUT,0
1964,BMU,0
1964,VNM,0
1964,VGB,0
1964,MKD,0
1964,SDN,0
1964,BHR,0
1964,GRD,0
1964,LKA,0
1964,MUS,0
1964,SRB,0
1964,HKG,0
1964,CYP,0
1964,PAN,0
1964,ZMB,0
1964,MCO,0
1964,MOZ,0
1964,SUR,0
1964,AFG,0
1964,BDI,0
1964,GAB,0
1964,ECU,0
1964,CRI,0
1964,DJI,0
1964,ERI,0
1964,BRB,0
1964,TON,0
1968,DNK,17
1968,FIN,12
1968,NOR,28
1968,NLD,23
1968,FRA,36
1968,ITA,41
1968,ESP,0
1968,AZE,0
1968,RUS,0
1968,BLR,0
1968,CMR,1
1968,USA,173
1968,HUN,81
1968,GRC,1
1968,AUS,51
1968,IRN,5
1968,CAN,30
1968,PAK,13
1968,RUS,229
1968,UZB,0
1968,TJK,0
1968,RUS,0
1968,JPN,63
1968,ETH,2
1968,CHE,22
1968,DEU,58
1968,SWE,25
1968,ZAF,0
1968,TUR,2
1968,BGR,26
1968,EGY,0
1968,GBR,19
1968,JOR,0
1968,ROU,25
1968,PRI,0
1968,MEX,9
1968,GHA,0
1968,MAR,0
1968,NZL,7
1968,DEU,0
1968,ARG,2
1968,CUB,10
1968,URY,0
1968,POL,37
1968,CZE,50
1968,NER,0
1968,BRA,4
1968,AUT,20
1968,LTU,0
1968,IDN,0
1968,CHL,0
1968,UKR,0
1968,UGA,2
1968,SYR,0
1968,QAT,0
1968,KUW,0
1968,SSD,0
1968,SAU,0
1968,ARE,0
1968,HRV,0
1968,DEU,61
1968,ARM,0
1968,SRB,0
1968,NGA,0
1968,IND,16
1968,BEL,3
1968,DZA,0
1968,JAM,1
1968,TTO,0
1968,COL,0
1968,LUX,0
1968,BWA,0
1968,TUN,2
1968,KOR,2
1968,PRK,0
1968,CHN,0
1968,BIH,29
1968,GUY,0
1968,ISR,0
1968,KAZ,0
1968,GEO,0
1968,KEN,12
1968,ISL,0
1968,HTI,0
1968,MYS,0
1968,IRQ,0
1968,CZE,0
1968,SVK,0
1968,BHS,0
1968,AUS,0
1968,PRY,0
1968,MNE,0
1968,IRL,0
1968,PRT,0
1968,GTM,0
1968,SRB,0
1968,TZA,0
1968,LBN,0
1968,KGZ,0
1968,LVA,0
1968,NLD,0
1968,VEN,1
1968,THA,0
1968,TGO,0
1968,PER,0
1968,EST,0
1968,SVN,0
1968,NPL,0
1968,CHN,1
1968,ZWE,0
1968,MNG,4
1968,MDA,0
1968,CIV,0
1968,FJI,0
1968,SEN,0
1968,DOM,0
1968,PHL,0
1968,EGY,0
1968,SGP,0
1968,NAM,0
1968,LIE,0
1968,WIF,0
1968,AUT,0
1968,BMU,0
1968,VNM,0
1968,VGB,0
1968,MKD,0
1968,SDN,0
1968,BHR,0
1968,GRD,0
1968,LKA,0
1968,MUS,0
1968,SRB,0
1968,HKG,0
1968,CYP,0
1968,PAN,0
1968,ZMB,0
1968,MCO,0
1968,MOZ,0
1968,SUR,0
1968,AFG,0
1968,BDI,0
1968,GAB,0
1968,ECU,0
1968,CRI,0
1968,DJI,0
1968,ERI,0
1968,BRB,0
1968,TON,0
1972,DNK,1
1972,FIN,20
1972,NOR,25
1972,NLD,15
1972,FRA,25
1972,ITA,34
1972,ESP,2
1972,AZE,0
1972,RUS,0
1972,BLR,0
1972,CMR,0
1972,USA,195
1972,HUN,81
1972,GRC,2
1972,AUS,20
1972,IRN,3
1972,CAN,12
1972,PAK,15
1972,RUS,259
1972,UZB,0
1972,TJK,0
1972,RUS,0
1972,JPN,59
1972,ETH,2
1972,CHE,25
1972,DEU,171
1972,SWE,26
1972,ZAF,0
1972,TUR,1
1972,BGR,22
1972,EGY,0
1972,GBR,29
1972,JOR,0
1972,ROU,40
1972,PRI,0
1972,MEX,1
1972,GHA,1
1972,MAR,0
1972,NZL,14
1972,DEU,0
1972,ARG,1
1972,CUB,22
1972,URY,0
1972,POL,47
1972,CZE,49
1972,NER,1
1972,BRA,2
1972,AUT,8
1972,LTU,0
1972,IDN,0
1972,CHL,0
1972,UKR,0
1972,UGA,2
1972,SYR,0
1972,QAT,0
1972,KUW,0
1972,SSD,0
1972,SAU,0
1972,ARE,0
1972,HRV,0
1972,DEU,112
1972,ARM,0
1972,SRB,0
1972,NGA,1
1972,IND,14
1972,BEL,2
1972,DZA,0
1972,JAM,1
1972,TTO,0
1972,COL,3
1972,LUX,0
1972,BWA,0
1972,TUN,1
1972,KOR,1
1972,PRK,15
1972,CHN,0
1972,BIH,18
1972,GUY,0
1972,ISR,0
1972,KAZ,0
1972,GEO,0
1972,KEN,12
1972,ISL,0
1972,HTI,0
1972,MYS,0
1972,IRQ,0
1972,CZE,0
1972,SVK,0
1972,BHS,0
1972,AUS,0
1972,PRY,0
1972,MNE,0
1972,IRL,0
1972,PRT,0
1972,GTM,0
1972,SRB,0
1972,TZA,0
1972,LBN,1
1972,KGZ,0
1972,LVA,0
1972,NLD,0
1972,VEN,0
1972,THA,0
1972,TGO,0
1972,PER,0
1972,EST,0
1972,SVN,0
1972,NPL,0
1972,CHN,0
1972,ZWE,0
1972,MNG,1
1972,MDA,0
1972,CIV,0
1972,FJI,0
1972,SEN,0
1972,DOM,0
1972,PHL,0
1972,EGY,0
1972,SGP,0
1972,NAM,0
1972,LIE,0
1972,WIF,0
1972,AUT,0
1972,BMU,0
1972,VNM,0
1972,VGB,0
1972,MKD,0
1972,SDN,0
1972,BHR,0
1972,GRD,0
1972,LKA,0
1972,MUS,0
1972,SRB,0
1972,HKG,0
1972,CYP,0
1972,PAN,0
1972,ZMB,0
1972,MCO,0
1972,MOZ,0
1972,SUR,0
1972,AFG,0
1972,BDI,0
1972,GAB,0
1972,ECU,0
1972,CRI,0
1972,DJI,0
1972,ERI,0
1972,BRB,0
1972,TON,0
1976,DNK,8
1976,FIN,22
1976,NOR,16
1976,NLD,20
1976,FRA,21
1976,ITA,35
1976,ESP,6
1976,AZE,0
1976,RUS,0
1976,BLR,0
1976,CMR,0
1976,USA,175
1976,HUN,55
1976,GRC,0
1976,AUS,23
1976,IRN,2
1976,CAN,26
1976,PAK,16
1976,RUS,342
1976,UZB,0
1976,TJK,0
1976,RUS,0
1976,JPN,41
1976,ETH,0
1976,CHE,19
1976,DEU,227
1976,SWE,12
1976,ZAF,0
1976,TUR,0
1976,BGR,39
1976,EGY,0
1976,GBR,33
1976,JOR,0
1976,ROU,55
1976,PRI,1
1976,MEX,2
1976,GHA,0
1976,MAR,0
1976,NZL,25
1976,DEU,0
1976,ARG,0
1976,CUB,24
1976,URY,0
1976,POL,73
1976,CZE,34
1976,NER,0
1976,BRA,3
1976,AUT,8
1976,LTU,0
1976,IDN,0
1976,CHL,0
1976,UKR,0
1976,UGA,0
1976,SYR,0
1976,QAT,0
1976,KUW,0
1976,SSD,0
1976,SAU,0
1976,ARE,0
1976,HRV,0
1976,DEU,110
1976,ARM,0
1976,SRB,0
1976,NGA,0
1976,IND,0
1976,BEL,9
1976,DZA,0
1976,JAM,2
1976,TTO,1
1976,COL,0
1976,LUX,0
1976,BWA,0
1976,TUN,0
1976,KOR,17
1976,PRK,2
1976,CHN,0
1976,BIH,19
1976,GUY,0
1976,ISR,0
1976,KAZ,0
1976,GEO,0
1976,KEN,0
1976,ISL,0
1976,HTI,0
1976,MYS,0
1976,IRQ,0
1976,CZE,0
1976,SVK,0
1976,BHS,0
1976,AUS,0
1976,PRY,0
1976,MNE,0
1976,IRL,0
1976,PRT,2
1976,GTM,0
1976,SRB,0
1976,TZA,0
1976,LBN,0
1976,KGZ,0
1976,LVA,0
1976,NLD,0
1976,VEN,1
1976,THA,1
1976,TGO,0
1976,PER,0
1976,EST,0
1976,SVN,0
1976,NPL,0
1976,CHN,0
1976,ZWE,0
1976,MNG,1
1976,MDA,0
